,st_code,st_name,交易所產業分類,TEJ產業分類,歆凱分組,date,近一日漲跌％,近一週漲跌％,近一月漲跌％
758,3691,碩禾,M2326 光電業,M23C7F 其他太陽能,ML無分,2023/03/29,0.44,-3.36,7.48
759,3712,永崴投控,M2325 電腦及週邊,M23C2 影像掃描,ML無分,2023/03/29,0.28,-3.76,16.4
760,3713,新晶投控,M2326 光電業,M23C7E 太陽能系統,ML無分,2023/03/29,0.17,-4.17,-3.2
761,3714,富采,M2326 光電業,M23C6B 磊晶及晶粒,ML無分,2023/03/29,-0.38,4.12,12.62
762,4729,熒茂,M2326 光電業,M23C8E 觸控面板,ML無分,2023/03/29,0.0,2.52,2.84
763,4915,致伸,M2328 電子零組件,M23C3 PC週邊,ML無分,2023/03/29,0.83,-0.33,-0.33
764,4924,欣厚-KY,M2325 電腦及週邊,M23C3 PC週邊,ML無分,2023/03/29,-1.85,-0.37,-3.97
765,4933,友輝,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,-0.14,0.14,0.0
766,4934,太極,M2326 光電業,M23C7C 太陽能電池,48.0,2023/03/29,0.0,-3.03,10.33
767,4935,茂林-KY,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,0.17,-0.17,0.86
768,4944,兆遠,M2326 光電業,M23C6A 藍寶石基板,ML無分,2023/03/29,5.93,2.88,-3.85
769,4956,光鋐,M2326 光電業,M23C6B 磊晶及晶粒,ML無分,2023/03/29,1.8,0.29,5.92
770,4960,誠美材,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,-0.79,0.8,1.2
771,4972,湯石照明,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,0.51,-3.44,-3.12
772,4974,亞泰,M2328 電子零組件,M23C2 影像掃描,ML無分,2023/03/29,0.43,-1.28,-1.69
773,4995,晶達,M2326 光電業,M23C1 顯示器,ML無分,2023/03/29,2.08,13.42,14.26
774,5220,萬達光電,M2326 光電業,M23C8E 觸控面板,ML無分,2023/03/29,0.16,-0.65,-2.69
775,5230,雷笛克光學,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,0.0,0.88,-3.18
776,5234,達興材料,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,-0.24,-2.25,4.97
777,5244,弘凱,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,0.47,2.54,5.22
778,5245,智晶,M2326 光電業,M23C8A LCD 面板,51.0,2023/03/29,-0.79,-3.28,-5.29
779,5251,天鉞電,M2326 光電業,M23C9 安全監控,ML無分,2023/03/29,-1.05,-3.28,-10.1
780,5281,大峽谷-KY,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,-1.77,3.46,20.81
781,5315,光聯,M2326 光電業,M23C8D LCD-其他,ML無分,2023/03/29,-2.55,-3.97,2.68
782,5371,中光電,M2326 光電業,M23C8B 背光模組,ML無分,2023/03/29,1.49,0.74,5.9
783,5432,新門,M2326 光電業,M23C8D LCD-其他,ML無分,2023/03/29,-0.55,-0.91,0.92
784,5438,東友,M2325 電腦及週邊,M23C2 影像掃描,ML無分,2023/03/29,1.09,2.21,4.23
785,5484,慧友,M2326 光電業,M23C9 安全監控,ML無分,2023/03/29,-0.32,-5.81,14.93
786,5489,彩富,M2331 其他電子業,M23C9 安全監控,ML無分,2023/03/29,-0.13,0.13,4.86
787,6116,彩晶,M2326 光電業,M23C8A LCD 面板,38.0,2023/03/29,0.4,-1.93,0.4
788,6120,達運,M2326 光電業,M23C8B 背光模組,ML無分,2023/03/29,0.48,-1.42,2.96
789,6128,上福,M2325 電腦及週邊,M23C3 PC週邊,ML無分,2023/03/29,1.62,4.07,-1.15
790,6143,振曜,M2327 通信網路業,M23C3 PC週邊,36.0,2023/03/29,2.93,8.09,20.3
791,6164,華興,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,-1.29,-1.29,9.52
792,6167,久正,M2326 光電業,M23C8D LCD-其他,ML無分,2023/03/29,3.69,2.18,9.77
793,6168,宏齊,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,0.99,6.25,16.97
794,6176,瑞儀,M2326 光電業,M23C8B 背光模組,ML無分,2023/03/29,0.46,1.85,4.76
795,6188,廣明,M2325 電腦及週邊,M23C3 PC週邊,57.0,2023/03/29,0.0,-0.35,13.44
796,6222,上揚,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,0.0,5.48,16.37
797,6226,光鼎,M2326 光電業,M23C6C 封裝及應用,ML無分,2023/03/29,-0.4,8.77,8.3
798,6228,全譜,M2325 電腦及週邊,M23C2 影像掃描,ML無分,2023/03/29,0.0,-10.67,-1.11
799,6244,茂迪,M2326 光電業,M23C7C 太陽能電池,ML無分,2023/03/29,1.26,-0.14,28.14
800,6246,臺龍,M2326 光電業,M23C8B 背光模組,ML無分,2023/03/29,-0.36,-0.72,-2.47
801,6277,宏正,M2325 電腦及週邊,M23C3 PC週邊,ML無分,2023/03/29,-0.84,-3.4,0.86
802,6283,淳安,M2331 其他電子業,M23C3 PC週邊,ML無分,2023/03/29,0.0,-3.16,-0.44
803,6405,悅城,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,-2.1,-2.55,-4.55
804,6419,京晨科,M2326 光電業,M23C9 安全監控,ML無分,2023/03/29,-1.44,-3.59,0.8
805,6443,元晶,M2326 光電業,M23C7C 太陽能電池,ML無分,2023/03/29,-0.38,0.52,5.85
806,6456,GIS-KY,M2326 光電業,M23C8E 觸控面板,ML無分,2023/03/29,0.73,0.12,-2.37
807,6477,安集,M2326 光電業,M23C7D 太陽能模組,ML無分,2023/03/29,0.63,-1.94,1.59
808,6538,倉和,M2328 電子零組件,M23C7F 其他太陽能,ML無分,2023/03/29,-1.81,-2.51,-0.24
809,6556,勝品,M2326 光電業,M23C9 安全監控,ML無分,2023/03/29,0.0,-11.58,-1.26
810,6560,欣普羅,M2326 光電業,M23C9 安全監控,ML無分,2023/03/29,3.26,0.53,9.67
811,6698,旭暉應材,M2331 其他電子業,M23C8C LCD 原料,ML無分,2023/03/29,4.66,27.65,26.84
812,8047,星雲,M2331 其他電子業,M23C3 PC週邊,ML無分,2023/03/29,-0.43,-2.93,-2.11
813,8049,晶采,M2326 光電業,M23C8D LCD-其他,ML無分,2023/03/29,0.64,-0.25,3.42
814,8069,元太,M2326 光電業,M23C8A LCD 面板,36.0,2023/03/29,-1.37,-1.64,-6.99
815,8072,陞泰,M2329 電子通路業,M23C9 安全監控,ML無分,2023/03/29,-0.37,1.69,3.45
816,8085,福華,M2331 其他電子業,M23C8B 背光模組,ML無分,2023/03/29,0.5,-0.5,-5.2
817,8087,華鎂鑫,M2326 光電業,M23C4A 光碟,ML無分,2023/03/29,0.94,-0.31,14.18
818,8104,錸寶,M2326 光電業,M23C8A LCD 面板,51.0,2023/03/29,0.12,-0.25,4.01
819,8105,凌巨,M2326 光電業,M23C8D LCD-其他,ML無分,2023/03/29,0.36,-3.1,-6.95
820,8111,立碁,M2326 光電業,M23C6C 封裝及應用,51.0,2023/03/29,0.23,-5.05,4.6
821,8163,達方,M2325 電腦及週邊,M23C3 PC週邊,ML無分,2023/03/29,0.23,-1.02,5.8
822,8215,明基材,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,-0.55,-3.33,-1.36
823,8240,華宏,M2326 光電業,M23C8C LCD 原料,ML無分,2023/03/29,0.0,-0.69,0.0
824,8249,菱光,M2328 電子零組件,M23C2 影像掃描,ML無分,2023/03/29,3.1,8.78,10.88
825,8431,匯鑽科,M2331 其他電子業,M23C4B 硬碟磁碟,ML無分,2023/03/29,-0.45,4.29,21.89
826,9105,泰金寶-DR,M2300 電子工業,M23C3 PC週邊,ML無分,2023/03/29,0.52,1.3,-5.57
827,9912,偉聯,M2325 電腦及週邊,M23C1 顯示器,ML無分,2023/03/29,0.5,-0.98,-0.98
828,6873,泓德能源,M9900 其他,M23C7E 太陽能系統,ML無分,2023/03/29,-2.52,-9.97,
829,1537,廣隆,M1500 電機機械,M23D7 二次電池,ML無分,2023/03/29,-0.35,0.35,1.06
830,1586,和勤,M1500 電機機械,M23D9A 沖壓零組件,ML無分,2023/03/29,0.15,0.45,-1.34
831,1336,台翰,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,-1.29,-4.79,-10.2
832,1471,首利,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,0.37,0.87,2.91
833,1569,濱川,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,0.59,-1.55,2.63
834,1582,信錦,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,-0.67,-1.0,-2.93
835,2302,麗正,M2324 半導體,M23D1 整流二極體,ML無分,2023/03/29,2.39,-4.03,22.57
836,2308,台達電,M2328 電子零組件,M23D3 電源供應器,19.0,2023/03/29,-1.01,0.17,2.07
837,2327,國巨,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-2.07,2.97,-3.35
838,2328,廣宇,M2328 電子零組件,M23D2 連接器,18.0,2023/03/29,2.22,2.22,-0.88
839,2354,鴻準,M2331 其他電子業,M23D4 機殼,18.0,2023/03/29,3.74,4.13,0.36
840,2375,凱美,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-1.5,-4.24,9.73
841,2392,正崴,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,1.33,6.47,7.56
842,2413,環科,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,-0.45,-9.37,13.82
843,2420,新巨,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,0.23,-0.11,2.82
844,2421,建準,M2328 電子零組件,M23D9B 散熱零組件,ML無分,2023/03/29,0.39,2.97,18.72
845,2428,興勤,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,6.1,7.93,10.21
846,2431,聯昌,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,-0.47,4.9,5.42
847,2434,統懋,M2324 半導體,M23D1 整流二極體,ML無分,2023/03/29,0.5,-2.29,7.75
848,2440,太空梭,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.44,1.33,-3.78
849,2457,飛宏,M2328 電子零組件,M23D3 電源供應器,26.0,2023/03/29,1.01,1.36,31.14
850,2460,建通,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.81,-1.87,0.27
851,2462,良得電,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.16,-8.56,-7.73
852,2472,立隆電,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-0.92,-7.07,0.78
853,2474,可成,M2331 其他電子業,M23D4 機殼,ML無分,2023/03/29,0.0,0.0,1.61
854,2476,鉅祥,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,-1.07,2.79,12.97
855,2478,大毅,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-0.22,-4.79,-4.99
856,2481,強茂,M2324 半導體,M23D1 整流二極體,ML無分,2023/03/29,0.71,-1.39,7.09
857,2483,百容,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,0.19,0.19,0.77
858,2484,希華,M2328 電子零組件,M23D6 石英元件,ML無分,2023/03/29,0.0,-1.6,-4.77
859,2486,一詮,M2326 光電業,M23D9C 光電導線架,ML無分,2023/03/29,0.54,-3.3,19.57
860,2492,華新科,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-0.74,-1.16,-3.09
861,3002,歐格,M2325 電腦及週邊,M23D3 電源供應器,ML無分,2023/03/29,0.0,0.0,0.84
862,3003,健和興,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.28,-1.81,-2.08
863,3005,神基,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,-4.32,-4.14,2.9
864,3011,今皓,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-2.16,-2.16,9.93
865,3013,晟銘電,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,-0.67,-2.83,7.47
866,3015,全漢,M2328 電子零組件,M23D3 電源供應器,57.0,2023/03/29,-0.77,-2.27,6.35
867,3017,奇鋐,M2325 電腦及週邊,M23D9B 散熱零組件,ML無分,2023/03/29,0.35,4.4,19.75
868,3021,鴻名,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,1.66,-3.38,-2.05
869,3023,信邦,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,3.18,5.53,10.0
870,3026,禾伸堂,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,0.0,0.2,3.73
871,3032,偉訓,M2328 電子零組件,M23D4 機殼,ML無分,2023/03/29,1.41,2.99,16.32
872,3042,晶技,M2328 電子零組件,M23D6 石英元件,ML無分,2023/03/29,1.03,0.91,1.72
873,3043,科風,M2331 其他電子業,M23D3 電源供應器,ML無分,2023/03/29,9.84,11.64,25.08
874,3058,立德,M2328 電子零組件,M23D3 電源供應器,26.0,2023/03/29,-2.35,-9.91,0.34
875,3071,協禧,M2325 電腦及週邊,M23D9B 散熱零組件,ML無分,2023/03/29,-1.1,1.88,4.04
876,3078,僑威,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,1.12,4.77,23.56
877,3089,億杰,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-1.65,-3.78,-10.83
878,3092,鴻碩,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-1.0,-6.74,-7.73
879,3095,及成,M2327 通信網路業,M23D4 機殼,ML無分,2023/03/29,1.01,0.33,-8.81
880,3152,璟德,M2327 通信網路業,M23D5 被動元件,ML無分,2023/03/29,0.85,14.15,1.71
881,3191,和進,M2328 電子零組件,M23D9D 其他零組件,ML無分,2023/03/29,1.87,-1.09,-0.24
882,3202,樺晟,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.0,0.66,2.68
883,3207,耀勝,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,-0.42,-9.33,-8.41
884,3211,順達,M2325 電腦及週邊,M23D7 二次電池,ML無分,2023/03/29,0.24,-0.85,1.49
885,3217,優群,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.0,-3.54,16.83
886,3221,台嘉碩,M2327 通信網路業,M23D6 石英元件,ML無分,2023/03/29,-0.67,0.51,2.08
887,3230,錦明,M2326 光電業,M23D4 機殼,ML無分,2023/03/29,1.65,1.65,1.23
888,3236,千如,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-0.85,-5.51,14.54
889,3290,東浦,M2328 電子零組件,M23D9D 其他零組件,ML無分,2023/03/29,1.75,-1.86,11.52
890,3294,英濟,M2328 電子零組件,M23D4 機殼,51.0,2023/03/29,0.0,8.45,9.38
891,3296,勝德,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,0.85,-0.28,-0.84
892,3308,聯德,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,1.8,-2.31,10.78
893,3310,佳穎,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,-0.75,1.06,13.48
894,3311,閎暉,M2327 通信網路業,M23D9A 沖壓零組件,ML無分,2023/03/29,0.0,-0.44,-0.58
895,3322,建舜電,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.0,-6.92,6.73
896,3323,加百裕,M2325 電腦及週邊,M23D7 二次電池,ML無分,2023/03/29,-0.74,-1.04,-5.24
897,3324,雙鴻,M2331 其他電子業,M23D9B 散熱零組件,ML無分,2023/03/29,3.35,12.5,33.33
898,3325,旭品,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,-1.77,0.0,0.0
899,3332,幸康,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,0.35,-0.34,-7.75
900,3338,泰碩,M2328 電子零組件,M23D9B 散熱零組件,ML無分,2023/03/29,4.53,14.25,31.02
901,3357,臺慶科,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-2.2,-3.9,1.37
902,3376,新日興,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,-0.12,-1.61,-4.24
903,3432,台端,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,4.38,9.17,-2.06
904,3483,力致,M2325 電腦及週邊,M23D9B 散熱零組件,ML無分,2023/03/29,3.32,3.92,15.14
905,3484,崧騰,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.24,-4.57,-8.03
906,3492,長盛,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.0,-6.07,0.52
907,3501,維熹,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.19,1.14,4.1
908,3508,位速,M2331 其他電子業,M23D4 機殼,27.0,2023/03/29,-1.39,-4.31,-9.55
909,3511,矽瑪,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.27,-2.26,3.23
910,3520,華盈,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-2.76,-0.94,0.72
911,3526,凡甲,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.72,-4.86,1.11
912,3533,嘉澤,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.33,3.83,7.47
913,3536,誠創,M2324 半導體,M23D1 整流二極體,ML無分,2023/03/29,-0.25,-1.25,-4.59
914,3540,曜越,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,0.59,-0.44,1.93
915,3543,州巧,M2326 光電業,M23D9A 沖壓零組件,ML無分,2023/03/29,0.99,1.49,1.74
916,3548,兆利,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,-0.15,0.45,-4.17
917,3550,聯穎,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.0,0.33,2.04
918,3593,力銘,M2328 電子零組件,M23D4 機殼,ML無分,2023/03/29,0.4,-2.7,3.7
919,3597,映興,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.99,-1.38,3.74
920,3605,宏致,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.48,-6.95,-7.5
921,3607,谷崧,M2328 電子零組件,M23D4 機殼,ML無分,2023/03/29,-1.8,9.2,10.98
922,3617,碩天,M2331 其他電子業,M23D3 電源供應器,ML無分,2023/03/29,2.51,6.06,-2.0
923,3624,光頡,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,1.74,3.84,25.09
924,3625,西勝,M2325 電腦及週邊,M23D7 二次電池,47.0,2023/03/29,-0.36,1.46,4.91
925,3628,盈正,M2331 其他電子業,M23D3 電源供應器,ML無分,2023/03/29,0.31,-2.62,9.52
926,3646,艾恩特,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.0,2.6,5.75
927,3653,健策,M2328 電子零組件,M23D9B 散熱零組件,ML無分,2023/03/29,-0.95,12.46,15.93
928,3665,貿聯-KY,M2331 其他電子業,M23D2 連接器,ML無分,2023/03/29,2.23,-0.36,-1.61
929,3675,德微,M2324 半導體,M23D1 整流二極體,ML無分,2023/03/29,0.51,-3.25,14.18
930,3679,新至陞,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,0.11,-2.22,-2.22
931,3689,湧德,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,1.22,-0.13,7.03
932,3693,營邦,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,6.28,5.83,0.0
933,3710,連展投控,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.81,-4.3,1.66
934,4545,銘鈺,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,-0.63,-1.72,-4.13
935,4760,勤凱,M2331 其他電子業,M23D5 被動元件,ML無分,2023/03/29,0.0,-0.49,17.47
936,4912,聯德控股-KY,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,-0.13,3.11,-1.17
937,4931,新盛力,M2325 電腦及週邊,M23D7 二次電池,ML無分,2023/03/29,2.98,0.32,1.19
938,4942,嘉彰,M2326 光電業,M23D9A 沖壓零組件,ML無分,2023/03/29,-0.13,-0.53,0.4
939,4943,康控-KY,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-4.38,-8.4,-16.08
940,4999,鑫禾,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,0.13,0.81,-2.86
941,5215,科嘉-KY,M2325 電腦及週邊,M23D9D 其他零組件,ML無分,2023/03/29,-3.21,-2.03,-3.4
942,5223,安力-KY,M2325 電腦及週邊,M23D9A 沖壓零組件,ML無分,2023/03/29,0.0,-0.73,-3.22
943,5227,立凱-KY,M2328 電子零組件,M23D7 二次電池,ML無分,2023/03/29,-0.92,-3.28,-10.61
944,5228,鈺鎧,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,0.44,-1.71,1.77
945,5243,乙盛-KY,M2326 光電業,M23D9A 沖壓零組件,18.0,2023/03/29,5.67,6.51,7.19
946,5309,系統電,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,0.59,0.59,1.66
947,5328,華容,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,0.88,-0.87,2.69
948,5383,金利,M2331 其他電子業,M23D9B 散熱零組件,ML無分,2023/03/29,-1.74,6.99,12.08
949,5392,能率,M2326 光電業,M23D4 機殼,ML無分,2023/03/29,-0.46,-1.61,-5.51
950,5425,台半,M2324 半導體,M23D1 整流二極體,ML無分,2023/03/29,-2.88,-12.55,10.02
951,5426,振發,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,0.0,-5.26,-7.01
952,5457,宣德,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.54,-0.72,3.77
953,5460,同協,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,0.45,-1.75,0.0
954,5465,富驊,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,-0.94,-6.88,12.34
955,5488,松普,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,3.77,0.0,10.0
956,6109,亞元,M2327 通信網路業,M23D3 電源供應器,ML無分,2023/03/29,1.36,4.18,2.47
957,6115,鎰勝,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.56,-0.89,1.13
958,6117,迎廣,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,0.0,-0.66,4.18
959,6121,新普,M2325 電腦及週邊,M23D7 二次電池,ML無分,2023/03/29,4.52,3.65,4.0
960,6124,業強,M2328 電子零組件,M23D9B 散熱零組件,ML無分,2023/03/29,-0.18,-0.55,7.1
961,6126,信音,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.0,1.37,3.26
962,6127,九豪,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,0.0,-1.08,4.26
963,6133,金橋,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,1.97,-0.21,3.1
964,6134,萬旭,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,9.89,9.17,18.76
965,6155,鈞寶,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-0.19,-3.07,1.9
966,6158,禾昌,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.39,4.0,-0.95
967,6173,信昌電,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-0.13,-3.16,-8.92
968,6174,安碁,M2328 電子零組件,M23D6 石英元件,ML無分,2023/03/29,0.34,-1.16,1.19
969,6175,立敦,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-0.67,-1.97,2.75
970,6185,幃翔,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.65,4.08,10.87
971,6190,萬泰科,M2327 通信網路業,M23D2 連接器,ML無分,2023/03/29,-0.47,-2.45,1.44
972,6197,佳必琪,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.89,-3.1,0.33
973,6203,海韻電,M2328 電子零組件,M23D3 電源供應器,39.0,2023/03/29,-0.17,1.87,6.39
974,6204,艾華,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-4.84,3.64,2.52
975,6205,詮欣,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-0.37,-4.59,-9.49
976,6207,雷科,M2328 電子零組件,M23D9D 其他零組件,ML無分,2023/03/29,0.0,0.36,4.11
977,6220,岳豐,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-7.4,-4.44,-3.41
978,6224,聚鼎,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,1.49,0.59,3.81
979,6230,尼得科超眾,M2325 電腦及週邊,M23D9B 散熱零組件,ML無分,2023/03/29,2.11,1.75,20.75
980,6235,華孚,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,-3.34,0.0,30.89
981,6271,同欣電,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-2.48,-1.75,-10.25
982,6275,元山,M2328 電子零組件,M23D9B 散熱零組件,ML無分,2023/03/29,1.37,-3.9,14.85
983,6276,安鈦克,M2325 電腦及週邊,M23D3 電源供應器,ML無分,2023/03/29,1.43,10.36,24.93
984,6282,康舒,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,-0.13,-4.62,-3.78
985,6284,佳邦,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-1.07,-2.81,-2.81
986,6290,良維,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-1.03,-3.3,-9.15
987,6292,迅德,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,0.0,0.92,5.38
988,6409,旭隼,M2331 其他電子業,M23D3 電源供應器,ML無分,2023/03/29,-2.86,3.34,-0.58
989,6412,群電,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,-7.83,-7.72,-4.37
990,6418,詠昇,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,0.89,3.33,0.29
991,6432,今展科,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-2.17,4.19,0.56
992,6441,廣錠,M2325 電腦及週邊,M23D7 二次電池,ML無分,2023/03/29,3.38,2.17,0.49
993,6449,鈺邦,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,0.18,1.25,24.67
994,6512,啟發電,M2331 其他電子業,M23D9D 其他零組件,ML無分,2023/03/29,-0.94,0.48,-4.11
995,6558,興能高,M2331 其他電子業,M23D7 二次電池,ML無分,2023/03/29,0.76,-1.31,4.35
996,6573,虹揚-KY,M2324 半導體,M23D1 整流二極體,ML無分,2023/03/29,3.13,5.11,22.3
997,6591,動力-KY,M2325 電腦及週邊,M23D9B 散熱零組件,ML無分,2023/03/29,1.41,0.4,7.04
998,6642,富致,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-0.19,0.57,1.93
999,6715,嘉基,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,-2.42,-6.92,8.75
1000,6781,AES-KY,M2328 電子零組件,M23D7 二次電池,ML無分,2023/03/29,-2.47,-12.13,-15.48
1001,6792,詠業,M2327 通信網路業,M23D5 被動元件,ML無分,2023/03/29,-0.12,-1.84,-0.37
1002,6821,聯寶,M2328 電子零組件,M23D5 被動元件,ML無分,,,,
1003,6834,天二科技,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,1.42,-0.35,2.7
1004,8038,長園科,M2328 電子零組件,M23D7 二次電池,ML無分,2023/03/29,0.36,1.57,-3.11
1005,8042,金山電,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,0.14,0.27,1.37
1006,8071,能率網通,M2328 電子零組件,M23D9A 沖壓零組件,ML無分,2023/03/29,0.34,-0.34,-4.19
1007,8093,保銳,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,0.79,2.83,-4.15
1008,8097,常珵,M2327 通信網路業,M23D2 連接器,ML無分,2023/03/29,0.0,-5.87,-13.02
