,st_code,st_name,rev_period,rev,Year,month,mom,yoy,yoy年成長大於10,yoy成長,yoy衰退,yoy近五月大於10,yoy連續大於10,yoy近五月成長,yoy連續成長,yoy近五月衰退,yoy連續衰退
111530,5299,杰力,* 2023/02,136251.0,2023,02,-0.3264370884499021,-0.4365,0,1,0,0.0,0,2.0,1,3.0,0
111627,5301,寶得利,* 2023/02,4127.0,2023,02,-0.43573967733114577,-0.2232,0,0,1,0.0,0,2.0,0,3.0,1
111724,5302,太欣,* 2023/02,799.0,2023,02,0.2161339421613394,-0.0511,0,0,1,0.0,0,1.0,0,4.0,1
111821,5306,桂盟,* 2023/02,387404.0,2023,02,-0.4143463997944035,-0.2621,0,1,0,0.0,0,1.0,1,4.0,0
111918,5309,系統電,* 2023/02,203786.0,2023,02,-0.14080326500324644,-0.123,0,0,1,0.0,0,2.0,0,3.0,2
112015,5310,天剛,* 2023/02,732.0,2023,02,-0.456973293768546,3.3059,0,1,0,0.0,0,4.0,2,1.0,0
112111,5312,寶島科,* 2023/02,291586.0,2023,02,0.03309536041382487,0.1763,0,1,0,0.0,0,4.0,4,1.0,0
112208,5314,世紀,* 2023/02,1567.0,2023,02,-0.01260239445494644,15.3229,1,1,0,2.0,1,3.0,1,2.0,0
112305,5315,光聯,* 2023/02,141611.0,2023,02,-0.12197738151335533,0.0048,0,1,0,0.0,0,3.0,1,2.0,0
112402,5324,士開,* 2023/02,37968.0,2023,02,-0.2314792324508137,0.2807,0,1,0,0.0,0,2.0,1,3.0,0
112499,5328,華容,* 2023/02,61262.0,2023,02,-0.3552386465294953,-0.1935,0,0,1,0.0,0,0.0,0,5.0,5
112596,5340,建榮,* 2023/02,108153.0,2023,02,-0.004940656914159536,-0.0435,0,0,1,0.0,0,2.0,0,3.0,2
112692,5344,立衛,* 2023/02,18492.0,2023,02,-0.2778255096461767,-0.1331,0,1,0,0.0,0,3.0,2,2.0,0
112789,5345,天揚,* 2023/02,599.0,2023,02,0.10720887245841035,0.2993,0,1,0,0.0,0,4.0,2,1.0,0
112886,5347,世界,* 2023/02,3587385.0,2023,02,-0.002840778795893379,-0.1548,0,0,1,0.0,0,2.0,0,3.0,1
112982,5348,系通,* 2023/02,9372.0,2023,02,0.11161190843316332,0.0711,0,0,1,0.0,0,3.0,0,2.0,1
113079,5351,鈺創,* 2023/02,321364.0,2023,02,-0.02046763127173638,-0.3862,0,1,0,0.0,0,3.0,3,2.0,0
113175,5353,台林,* 2023/02,132888.0,2023,02,-0.11238761906034171,0.1796,0,1,0,0.0,0,2.0,1,3.0,0
113272,5355,佳總,* 2023/02,36254.0,2023,02,-0.24229314272577174,0.0619,0,0,1,0.0,0,2.0,0,3.0,1
113369,5356,協益,* 2023/02,192341.0,2023,02,-0.4600211678237849,-0.1218,0,1,0,0.0,0,2.0,1,3.0,0
113466,5364,力麗店,* 2023/02,41686.0,2023,02,0.26336525639471453,0.0396,0,0,1,0.0,0,2.0,0,3.0,1
113563,5371,中光電,* 2023/02,2773232.0,2023,02,-0.24010902276550322,-0.3089,0,0,1,0.0,0,1.0,0,4.0,1
113659,5381,合正,* 2023/02,21540.0,2023,02,-0.2931215542137044,0.0432,0,1,0,0.0,0,3.0,2,2.0,0
113756,5383,金利,* 2023/02,77537.0,2023,02,-0.43728137020103053,-0.1294,0,1,0,0.0,0,3.0,1,2.0,0
113853,5386,青雲,* 2023/02,338168.0,2023,02,-0.12359469027466062,0.2099,0,1,0,0.0,0,2.0,1,3.0,0
113950,5388,中磊,* 2023/02,4310763.0,2023,02,-0.026239224454372587,0.147,0,0,1,0.0,0,1.0,0,4.0,2
114047,5398,慕康生醫,* 2023/02,18043.0,2023,02,-0.28573690669411345,0.4504,0,1,0,0.0,0,2.0,1,3.0,0
114144,5403,中菲,* 2023/02,273378.0,2023,02,-0.12198741007194244,0.0702,0,1,0,0.0,0,3.0,1,2.0,0
114241,5410,國眾,* 2023/02,408040.0,2023,02,-0.12285679891313694,0.614,0,1,0,0.0,0,3.0,2,2.0,0
114338,5425,台半,* 2023/02,1022547.0,2023,02,-0.12632988267299156,-0.0515,0,1,0,0.0,0,2.0,1,3.0,0
114434,5426,振發,* 2023/02,104879.0,2023,02,-0.3298552095180892,-0.0035,0,0,1,0.0,0,3.0,0,2.0,1
114530,5434,崇越,* 2023/02,3749292.0,2023,02,-0.050132094573025955,0.0444,0,1,0,0.0,0,2.0,1,3.0,0
114626,5438,東友,* 2023/02,76833.0,2023,02,-0.40950836554792996,-0.2161,0,1,0,0.0,0,1.0,1,4.0,0
114723,5439,高技,* 2023/02,242302.0,2023,02,-0.08748818414283724,-0.0836,0,0,1,0.0,0,2.0,0,3.0,2
114820,5443,均豪,* 2023/02,319363.0,2023,02,0.0646675445468638,0.0755,0,1,0,0.0,0,3.0,2,2.0,0
114917,5450,南良,* 2023/02,191531.0,2023,02,-0.29646526423279373,-0.0541,0,1,0,0.0,0,2.0,1,3.0,0
115014,5452,佶優,* 2023/02,423025.0,2023,02,-0.28738081601024223,-0.1937,0,1,0,0.0,0,1.0,1,4.0,0
115107,5455,昇益,* 2023/02,20249.0,2023,02,1.3520734115460564,-0.9505,0,1,0,0.0,0,2.0,1,3.0,0
115204,5457,宣德,* 2023/02,1026454.0,2023,02,-0.2782256987074282,0.1743,0,1,0,0.0,0,1.0,1,4.0,0
115301,5460,同協,* 2023/02,29945.0,2023,02,-0.24702657849078427,0.0284,0,1,0,0.0,0,4.0,2,1.0,0
115397,5464,霖宏,* 2023/02,100167.0,2023,02,-0.040904259902909836,0.5097,0,1,0,0.0,0,3.0,1,2.0,0
115494,5465,富驊,* 2023/02,208832.0,2023,02,-0.5331297423217424,-0.3123,0,0,1,0.0,0,2.0,0,3.0,1
115590,5468,凱鈺,* 2023/02,9513.0,2023,02,-0.0936547256097561,-0.3889,0,0,1,0.0,0,3.0,0,2.0,1
115686,5469,瀚宇博,* 2023/02,2874862.0,2023,02,-0.19183679435883438,-0.222,0,0,1,0.0,0,2.0,0,3.0,1
115782,5471,松翰,* 2023/02,181049.0,2023,02,-0.3600948641188134,-0.4057,0,1,0,0.0,0,3.0,1,2.0,0
115879,5474,聰泰,* 2023/02,78211.0,2023,02,-0.3901866608448859,-0.1033,0,1,0,0.0,0,4.0,1,1.0,0
115976,5475,德宏,* 2023/02,43381.0,2023,02,-0.39834680942540535,-0.0577,0,1,0,0.0,0,3.0,1,2.0,0
116073,5478,智冠,* 2023/02,537062.0,2023,02,0.01148096111615433,0.0806,0,0,1,0.0,0,2.0,0,3.0,1
116170,5481,新華,* 2023/02,6453.0,2023,02,-0.15591890124264224,-0.111,0,0,1,0.0,0,3.0,0,2.0,2
116267,5483,中美晶,* 2023/02,6160378.0,2023,02,-0.001328022540070065,0.0039,0,0,1,0.0,0,1.0,0,4.0,4
116364,5484,慧友,* 2023/02,22160.0,2023,02,-0.1244913278811584,0.1377,0,1,0,0.0,0,3.0,2,2.0,0
116461,5487,通泰,* 2023/02,13580.0,2023,02,-0.3771213650123842,-0.4879,0,0,1,0.0,0,2.0,0,3.0,2
116558,5488,松普,* 2023/02,47368.0,2023,02,-0.4474037261283963,-0.184,0,0,1,0.0,0,2.0,0,3.0,3
116654,5489,彩富,* 2023/02,119388.0,2023,02,-0.09391174997343696,-0.2982,0,0,1,0.0,0,1.0,0,4.0,2
116750,5490,同亨,* 2023/02,55070.0,2023,02,-0.30511917830689833,-0.4622,0,1,0,0.0,0,1.0,1,4.0,0
116847,5493,三聯,* 2023/02,277371.0,2023,02,0.011140477188633506,0.0063,0,1,0,0.0,0,3.0,1,2.0,0
116944,5498,凱崴,* 2023/02,93852.0,2023,02,-0.2759785845432243,-0.0886,0,1,0,0.0,0,2.0,1,3.0,0
117041,5508,永信建,* 2023/02,196231.0,2023,02,0.146992980015548,-0.4114,0,1,0,0.0,0,2.0,2,3.0,0
117138,5511,德昌,* 2023/02,462307.0,2023,02,-0.045453325377177535,-0.4125,0,0,1,0.0,0,1.0,0,4.0,3
117235,5512,力麒,* 2023/02,380100.0,2023,02,-0.18965417996456735,-0.2264,0,0,1,0.0,0,2.0,0,3.0,1
117331,5514,三豐,* 2023/02,299.0,2023,02,-0.40080160320641284,-0.3486,0,0,1,0.0,0,2.0,0,3.0,2
117427,5515,建國,* 2023/02,276106.0,2023,02,-0.30749648237929106,-0.1973,0,0,1,0.0,0,3.0,0,2.0,1
117524,5516,雙喜,* 2023/02,62991.0,2023,02,-0.1499993252999042,-0.5027,0,0,1,0.0,0,2.0,0,3.0,1
117621,5519,隆大,* 2023/02,145227.0,2023,02,0.33333639368343737,-0.0475,0,1,0,0.0,0,3.0,2,2.0,0
117717,5520,力泰,* 2023/02,180094.0,2023,02,-0.3694629227645123,0.0255,0,1,0,0.0,0,3.0,1,2.0,0
117813,5521,工信,* 2023/02,212668.0,2023,02,-0.29102158925737753,-0.2051,0,0,1,0.0,0,3.0,0,2.0,1
117910,5522,遠雄,* 2023/02,982023.0,2023,02,-0.5169710366483494,-0.5241,0,0,1,0.0,0,2.0,0,3.0,1
118007,5523,豐謙,* 2023/02,10131.0,2023,02,-0.48784186845963295,28.196,1,1,0,1.0,1,4.0,4,1.0,0
118103,5525,順天,* 2023/02,369640.0,2023,02,0.17727993681085935,0.2427,0,1,0,0.0,0,3.0,1,2.0,0
118200,5529,鉅陞,* 2023/02,17288.0,2023,02,0.03483778283251526,1.7929,0,1,0,1.0,0,2.0,1,3.0,0
118297,5530,龍巖,* 2023/02,263552.0,2023,02,-0.3863834265411892,0.1416,0,1,0,0.0,0,1.0,1,4.0,0
118394,5531,鄉林,* 2023/02,31412.0,2023,02,0.19441803870869614,-0.4952,0,1,0,0.0,0,3.0,2,2.0,0
118490,5533,皇鼎,* 2023/02,301189.0,2023,02,0.06354301291694033,7.2847,0,1,0,0.0,0,3.0,2,2.0,0
118586,5534,長虹,* 2023/02,373500.0,2023,02,-0.7797890573733521,1.4994,0,1,0,0.0,0,2.0,1,3.0,0
118683,5538,東明-KY,* 2023/02,653427.0,2023,02,-0.4193107199129802,-0.3763,0,0,1,0.0,0,0.0,0,5.0,6
118777,5543,桓鼎-KY,* 2023/02,150272.0,2023,02,-0.3311553628813303,-0.399,0,0,1,0.0,0,0.0,0,5.0,6
118822,5546,永固-KY,* 2023/02,127603.0,2023,02,-0.5997245818537712,-0.2424,0,1,0,0.0,0,2.0,1,3.0,0
118886,5547,久舜,* 2023/02,101857.0,2023,02,-0.059552937483265164,0.0403,0,0,1,0.0,0,3.0,0,2.0,1
119010,5601,台聯櫃,* 2023/02,6758.0,2023,02,-0.04749823819591262,-0.0364,0,1,0,0.0,0,3.0,1,2.0,0
119107,5603,陸海,* 2023/02,128363.0,2023,02,-0.2479890798099512,-0.1556,0,0,1,0.0,0,3.0,0,2.0,1
119203,5607,遠雄港,* 2023/02,200750.0,2023,02,-0.22727237734512729,-0.1315,0,1,0,0.0,0,1.0,1,4.0,0
119300,5608,四維航,* 2023/02,410046.0,2023,02,-0.16847789717456152,-0.1419,0,1,0,0.0,0,2.0,1,3.0,0
119397,5609,中菲行,* 2023/02,2263652.0,2023,02,-0.3408283892715558,-0.2654,0,1,0,0.0,0,1.0,1,4.0,0
119494,5701,劍湖山,* 2023/02,42207.0,2023,02,0.11981640179353162,0.4136,0,0,1,0.0,0,2.0,0,3.0,1
119591,5703,亞都,* 2023/02,31613.0,2023,02,-0.07857996444081727,0.7209,0,1,0,0.0,0,3.0,1,2.0,0
119688,5704,老爺知,* 2023/02,54268.0,2023,02,0.06291131306800377,0.1612,0,1,0,0.0,0,3.0,3,2.0,0
119785,5706,鳳凰,* 2023/02,34730.0,2023,02,2.02131361461505,2.6493,0,0,1,1.0,0,3.0,0,2.0,1
119882,5859,遠壽,* 2023/02,5529954.0,2023,02,-0.2661034240076952,-0.1274,0,1,0,0.0,0,3.0,1,2.0,0
119979,5863,瑞興銀,* 2023/02,96569.0,2023,02,-0.029037674572931015,0.0303,0,1,0,0.0,0,3.0,1,2.0,0
120076,5864,致和證,* 2023/02,5851.0,2023,02,-1.0799153178993375,-0.9584,0,1,0,1.0,0,2.0,1,3.0,0
120173,5871,中租-KY,* 2023/02,6207424.0,2023,02,-0.06282734448895723,0.0179,0,0,1,0.0,0,2.0,0,3.0,1
120270,5876,上海商銀,* 2023/02,3482613.0,2023,02,-0.0971429682487216,0.146,0,0,1,0.0,0,3.0,0,2.0,2
120366,5878,台名,* 2023/02,53979.0,2023,02,-0.17382453777396842,0.1941,0,1,0,0.0,0,3.0,1,2.0,0
120463,5880,合庫金,* 2023/02,3934668.0,2023,02,-0.13185528141294256,0.139,0,1,0,0.0,0,4.0,2,1.0,0
120559,5902,德記,* 2023/02,134013.0,2023,02,-0.3138973505695635,0.0061,0,1,0,0.0,0,3.0,1,2.0,0
120656,5903,全家,* 2023/02,6764520.0,2023,02,-0.08980586933205847,0.0831,0,1,0,0.0,0,2.0,1,3.0,0
120752,5904,寶雅,* 2023/02,1665688.0,2023,02,-0.05321464279441531,0.0828,0,0,1,0.0,0,3.0,0,2.0,1
120849,5905,南仁湖,* 2023/02,101635.0,2023,02,0.3082626436855587,0.0803,0,0,1,0.0,0,2.0,0,3.0,1
120946,5906,台南-KY,* 2023/02,172357.0,2023,02,-0.17442868570169515,0.2475,0,1,0,0.0,0,2.0,1,3.0,0
121042,5907,大洋-KY,* 2023/02,276250.0,2023,02,-0.40000043438882577,-0.233,0,0,1,0.0,0,3.0,0,2.0,1
121139,6005,群益證,* 2023/02,597916.0,2023,02,-0.05442112321453423,-0.236,0,0,1,0.0,0,3.0,0,2.0,1
121235,6015,宏遠證,* 2023/02,22570.0,2023,02,-4.292967610154654,-0.8521,0,1,0,0.0,0,1.0,1,4.0,0
121332,6016,康和證,* 2023/02,134532.0,2023,02,-0.3369933764390475,-0.4177,0,1,0,0.0,0,2.0,1,3.0,0
121428,6020,大展證,* 2023/02,-908.0,2023,02,-0.23761544920235098,-1.1252,0,0,1,0.0,0,1.0,0,4.0,3
121524,6023,元大期,* 2023/02,289155.0,2023,02,-0.16009236936125715,0.097,0,0,1,0.0,0,2.0,0,3.0,1
121620,6024,群益期,* 2023/02,232450.0,2023,02,0.01206466416172136,0.0734,0,1,0,0.0,0,2.0,1,3.0,0
121717,6026,福邦證,* 2023/02,21587.0,2023,02,-0.2090066322230772,-0.7333,0,1,0,0.0,0,3.0,2,2.0,0
121813,6027,德信,* 2023/02,32244.0,2023,02,0.042685292976329066,-0.4431,0,1,0,0.0,0,2.0,1,3.0,0
121889,6028,公勝保經,* 2023/02,141156.0,2023,02,-0.25173739033634607,-0.0615,0,0,1,0.0,0,1.0,0,4.0,2
122014,6101,寬魚國際,* 2023/02,5436.0,2023,02,-0.6335198543787501,-0.8655,0,0,1,1.0,0,3.0,0,2.0,1
122110,6103,合邦,* 2023/02,2374.0,2023,02,-0.5474647350362181,1.0519,0,1,0,0.0,0,2.0,1,3.0,0
122206,6104,創惟,* 2023/02,175917.0,2023,02,-0.44500951185116716,-0.5457,0,1,0,0.0,0,2.0,1,3.0,0
122303,6108,競國,* 2023/02,487926.0,2023,02,-0.18800393411849287,0.0106,0,1,0,0.0,0,3.0,1,2.0,0
122400,6109,亞元,* 2023/02,64054.0,2023,02,-0.4638217370923458,-0.1336,0,0,1,0.0,0,2.0,0,3.0,1
122496,6111,大宇資,* 2023/02,172010.0,2023,02,-0.14188504921402237,1.127,0,1,0,0.0,0,3.0,1,2.0,0
122593,6113,亞矽,* 2023/02,115102.0,2023,02,-0.449841312327929,-0.3736,0,1,0,0.0,0,2.0,1,3.0,0
122690,6114,久威,* 2023/02,102981.0,2023,02,-0.35222705171188284,-0.252,0,1,0,0.0,0,3.0,1,2.0,0
122787,6115,鎰勝,* 2023/02,330421.0,2023,02,-0.4437572282554716,-0.3059,0,0,1,0.0,0,3.0,0,2.0,1
122883,6116,彩晶,* 2023/02,1286374.0,2023,02,-0.1196581489042383,-0.1315,0,1,0,0.0,0,3.0,2,2.0,0
122979,6117,迎廣,* 2023/02,152106.0,2023,02,-0.2681229851320791,-0.1678,0,1,0,0.0,0,2.0,1,3.0,0
123076,6118,建達,* 2023/02,701532.0,2023,02,-0.14014242465098606,0.0022,0,1,0,0.0,0,3.0,1,2.0,0
123173,6120,達運,* 2023/02,993322.0,2023,02,-0.14395876477011152,-0.4233,0,0,1,0.0,0,2.0,0,3.0,1
123269,6121,新普,* 2023/02,5751182.0,2023,02,-0.18648657059279503,-0.2048,0,0,1,0.0,0,1.0,0,4.0,4
123366,6122,擎邦,* 2023/02,228548.0,2023,02,0.19671796375517728,0.2839,0,1,0,0.0,0,3.0,1,2.0,0
123462,6123,上奇,* 2023/02,417085.0,2023,02,-0.04237268677962989,0.1434,0,1,0,0.0,0,2.0,1,3.0,0
123558,6124,業強,* 2023/02,93884.0,2023,02,-0.5436121549163633,-0.4037,0,0,1,0.0,0,1.0,0,4.0,2
123655,6125,廣運,* 2023/02,400870.0,2023,02,-0.04828493285977474,0.0007,0,1,0,0.0,0,1.0,1,4.0,0
123752,6126,信音,* 2023/02,205898.0,2023,02,-0.3506187947064983,-0.236,0,0,1,0.0,0,1.0,0,4.0,1
123848,6127,九豪,* 2023/02,49021.0,2023,02,-0.3094661219890125,-0.348,0,0,1,0.0,0,3.0,0,2.0,1
123945,6128,上福,* 2023/02,469587.0,2023,02,-0.03143189515413777,0.0382,0,0,1,0.0,0,2.0,0,3.0,1
124041,6129,普誠,* 2023/02,109857.0,2023,02,-0.24429387081240972,-0.0538,0,1,0,0.0,0,4.0,1,1.0,0
124138,6130,星寶國際,* 2023/02,5592.0,2023,02,-0.18791751379610805,0.0601,0,1,0,0.0,0,2.0,1,3.0,0
124235,6133,金橋,* 2023/02,51095.0,2023,02,-0.5311266907702755,-0.0724,0,0,1,0.0,0,1.0,0,4.0,1
124332,6134,萬旭,* 2023/02,84741.0,2023,02,-0.3965132923607204,-0.0096,0,1,0,0.0,0,3.0,1,2.0,0
124429,6136,富爾特,* 2023/02,42073.0,2023,02,-0.12016144210460278,0.2586,0,1,0,0.0,0,4.0,1,1.0,0
124526,6138,茂達,* 2023/02,439132.0,2023,02,-0.2545852988655788,-0.263,0,1,0,0.0,0,3.0,2,2.0,0
124623,6139,亞翔,* 2023/02,2030242.0,2023,02,-0.3206198420947311,0.0804,0,1,0,0.0,0,1.0,1,4.0,0
124720,6140,訊達,* 2023/02,109584.0,2023,02,-0.39642095870718286,-0.1485,0,1,0,0.0,0,2.0,1,3.0,0
124817,6141,柏承,* 2023/02,169774.0,2023,02,-0.3930117733706592,-0.2807,0,1,0,0.0,0,1.0,1,4.0,0
124914,6142,友勁,* 2023/02,213041.0,2023,02,-0.054218793007005425,0.1632,0,0,1,0.0,0,2.0,0,3.0,1
125011,6143,振曜,* 2023/02,425963.0,2023,02,-0.11357615687319084,0.2134,0,1,0,0.0,0,3.0,2,2.0,0
125108,6144,得利影,* 2023/02,20560.0,2023,02,-0.10852881238347135,-0.0552,0,0,1,0.0,0,2.0,0,3.0,2
125204,6146,耕興,* 2023/02,367610.0,2023,02,-0.07566236946852033,-0.092,0,0,1,0.0,0,2.0,0,3.0,1
125301,6147,頎邦,* 2023/02,1749977.0,2023,02,-0.15783407476991723,-0.1547,0,1,0,0.0,0,3.0,1,2.0,0
125398,6148,驊宏資,* 2023/02,52918.0,2023,02,0.38307937586576407,1.7955,0,1,0,0.0,0,2.0,1,3.0,0
125494,6150,撼訊,* 2023/02,191897.0,2023,02,-0.6821508076377755,-0.7295,0,0,1,0.0,0,3.0,0,2.0,1
125591,6151,晉倫,* 2023/02,104680.0,2023,02,-0.31061733598514285,-0.2357,0,1,0,0.0,0,3.0,2,2.0,0
125688,6152,百一,* 2023/02,182826.0,2023,02,-0.29115779189057156,0.0343,0,1,0,0.0,0,2.0,1,3.0,0
125785,6153,嘉聯益,* 2023/02,829238.0,2023,02,-0.3380283376667127,0.1819,0,1,0,0.0,0,1.0,1,4.0,0
125882,6154,順發,* 2023/02,358459.0,2023,02,0.05071565291053679,-0.133,0,1,0,0.0,0,3.0,1,2.0,0
125978,6155,鈞寶,* 2023/02,47652.0,2023,02,-0.18815592203898052,-0.0255,0,1,0,0.0,0,4.0,3,1.0,0
126074,6156,松上,* 2023/02,215407.0,2023,02,-0.42152429035636596,-0.2275,0,1,0,0.0,0,3.0,1,2.0,0
126171,6158,禾昌,* 2023/02,115936.0,2023,02,-0.3714298106742426,-0.1983,0,1,0,0.0,0,2.0,1,3.0,0
126268,6160,欣技,* 2023/02,92623.0,2023,02,0.13250434059619007,0.1388,0,0,1,0.0,0,4.0,0,1.0,1
126365,6161,捷波,* 2023/02,119738.0,2023,02,-0.16583880788335204,-0.2161,0,1,0,0.0,0,3.0,3,2.0,0
126461,6163,華電網,* 2023/02,352308.0,2023,02,0.40632933624998,0.0486,0,0,1,0.0,0,3.0,0,2.0,2
126558,6164,華興,* 2023/02,54283.0,2023,02,-0.38437896933405913,0.0172,0,1,0,0.0,0,3.0,1,2.0,0
126655,6165,浪凡,* 2023/02,138000.0,2023,02,-0.44777690186835484,-0.3741,0,0,1,0.0,0,1.0,0,4.0,1
126752,6166,凌華,* 2023/02,813997.0,2023,02,0.0586471895674747,0.2049,0,1,0,0.0,0,2.0,1,3.0,0
126848,6167,久正,* 2023/02,137986.0,2023,02,-0.192261312415852,-0.1069,0,0,1,0.0,0,1.0,0,4.0,1
126944,6168,宏齊,* 2023/02,191042.0,2023,02,-0.07645378208134122,-0.0696,0,1,0,0.0,0,4.0,3,1.0,0
127040,6169,昱泉,* 2023/02,318.0,2023,02,-0.3825242718446602,1.6723,0,0,1,1.0,0,3.0,0,2.0,1
127137,6170,統振,* 2023/02,166965.0,2023,02,-0.28616930312099187,-0.3049,0,0,1,0.0,0,3.0,0,2.0,1
127234,6173,信昌電,* 2023/02,291734.0,2023,02,-0.12804081620453533,-0.2576,0,0,1,0.0,0,3.0,0,2.0,1
127330,6174,安碁,* 2023/02,44691.0,2023,02,-0.2263576090155279,-0.033,0,1,0,0.0,0,2.0,1,3.0,0
127427,6175,立敦,* 2023/02,252248.0,2023,02,-0.24280774218337256,-0.2835,0,1,0,0.0,0,4.0,1,1.0,0
127524,6176,瑞儀,* 2023/02,3431890.0,2023,02,-0.2765430974476246,-0.1598,0,0,1,0.0,0,2.0,0,3.0,1
127620,6177,達麗,* 2023/02,261624.0,2023,02,0.6310113088039101,1.4246,0,1,0,0.0,0,2.0,2,3.0,0
127717,6179,亞通,* 2023/02,170505.0,2023,02,-0.13404842076394496,-0.1084,0,0,1,0.0,0,3.0,0,2.0,1
127814,6180,橘子,* 2023/02,1173922.0,2023,02,0.05521458054680646,-0.1184,0,0,1,0.0,0,1.0,0,4.0,2
127910,6182,合晶,* 2023/02,913004.0,2023,02,-0.0369887519091377,-0.0786,0,0,1,0.0,0,0.0,0,5.0,8
128006,6183,關貿,* 2023/02,143425.0,2023,02,-0.31045673076923075,-0.3129,0,0,1,0.0,0,2.0,0,3.0,2
128103,6184,大豐電,* 2023/02,164842.0,2023,02,0.0024446606665045,-0.0007,0,0,1,0.0,0,2.0,0,3.0,2
128199,6185,幃翔,* 2023/02,29762.0,2023,02,-0.4388868988141249,-0.2893,0,0,1,0.0,0,1.0,0,4.0,2
128291,6186,新潤,* 2023/02,246193.0,2023,02,0.7672313545330558,162.4748,1,1,0,2.0,1,1.0,1,4.0,0
128383,6187,萬潤,* 2023/02,130863.0,2023,02,-0.11809659875865136,-0.3629,0,0,1,0.0,0,2.0,0,3.0,1
128479,6188,廣明,* 2023/02,909211.0,2023,02,-0.043311415623129026,0.0051,0,1,0,0.0,0,2.0,1,3.0,0
128576,6189,豐藝,* 2023/02,1639962.0,2023,02,-0.39148497062919313,-0.3046,0,1,0,0.0,0,1.0,1,4.0,0
128673,6190,萬泰科,* 2023/02,613962.0,2023,02,-0.181272653080819,-0.0779,0,1,0,0.0,0,2.0,1,3.0,0
128770,6191,精成科,* 2023/02,1524559.0,2023,02,-0.20460336573577473,-0.2208,0,0,1,0.0,0,1.0,0,4.0,1
128866,6192,巨路,* 2023/02,448443.0,2023,02,-0.1938885932871236,-0.0043,0,1,0,0.0,0,2.0,1,3.0,0
128963,6194,育富,* 2023/02,61233.0,2023,02,-0.4072772679753746,-0.1254,0,1,0,0.0,0,2.0,1,3.0,0
129060,6195,詩肯,* 2023/02,159683.0,2023,02,-0.4582646338401829,0.1929,0,1,0,0.0,0,2.0,1,3.0,0
129156,6196,帆宣,* 2023/02,3000197.0,2023,02,-0.17817682282107894,0.1762,0,0,1,0.0,0,1.0,0,4.0,1
129253,6197,佳必琪,* 2023/02,221232.0,2023,02,-0.37637033508198753,-0.1875,0,0,1,0.0,0,1.0,0,4.0,4
129350,6199,天品,* 2023/02,7886.0,2023,02,-0.14403560186692715,0.0835,0,0,1,0.0,0,1.0,0,4.0,2
129446,6201,亞弘電,* 2023/02,156048.0,2023,02,-0.4560095935968319,-0.0251,0,1,0,0.0,0,4.0,2,1.0,0
129542,6202,盛群,* 2023/02,339957.0,2023,02,-0.35746605479617755,-0.5213,0,1,0,0.0,0,3.0,1,2.0,0
129639,6203,海韻電,* 2023/02,155956.0,2023,02,-0.3923255560231293,0.1498,0,1,0,0.0,0,4.0,2,1.0,0
129735,6204,艾華,* 2023/02,13110.0,2023,02,-0.5784023668639053,-0.5506,0,0,1,0.0,0,1.0,0,4.0,3
129831,6205,詮欣,* 2023/02,97992.0,2023,02,-0.4821813570069753,-0.1884,0,0,1,0.0,0,2.0,0,3.0,1
129928,6206,飛捷,* 2023/02,360305.0,2023,02,-0.21514490101770528,-0.1795,0,1,0,0.0,0,3.0,3,2.0,0
130024,6207,雷科,* 2023/02,84363.0,2023,02,-0.2717533924933531,-0.0809,0,1,0,0.0,0,3.0,1,2.0,0
130121,6208,日揚,* 2023/02,256746.0,2023,02,-0.225843218371396,-0.0248,0,0,1,0.0,0,2.0,0,3.0,3
130217,6209,今國光,* 2023/02,191521.0,2023,02,-0.341944949337035,-0.0639,0,1,0,0.0,0,4.0,3,1.0,0
130313,6210,慶生,* 2023/02,34269.0,2023,02,-0.38176077936135666,-0.2951,0,1,0,0.0,0,3.0,2,2.0,0
130406,6212,理銘,* 2023/02,12784.0,2023,02,-0.9706029792537608,1.9422,0,1,0,0.0,0,4.0,2,1.0,0
130503,6213,聯茂,* 2023/02,1922373.0,2023,02,-0.27012121154594554,-0.2042,0,1,0,0.0,0,3.0,1,2.0,0
130600,6214,精誠,* 2023/02,2223983.0,2023,02,-0.20427554888948363,-0.0534,0,0,1,0.0,0,1.0,0,4.0,3
130697,6215,和椿,* 2023/02,102401.0,2023,02,-0.3120524017467249,-0.3575,0,1,0,0.0,0,2.0,1,3.0,0
130794,6216,居易,* 2023/02,68669.0,2023,02,-0.06004982479194043,-0.0619,0,1,0,0.0,0,3.0,1,2.0,0
130891,6217,中探針,* 2023/02,185133.0,2023,02,-0.2940429523649731,-0.0819,0,1,0,0.0,0,3.0,2,2.0,0
130987,6218,豪勉,* 2023/02,66729.0,2023,02,-0.21078402384359735,0.0533,0,1,0,0.0,0,3.0,1,2.0,0
131083,6219,富旺,* 2023/02,21830.0,2023,02,-0.030682474135251544,0.6467,0,1,0,0.0,0,1.0,1,4.0,0
131180,6220,岳豐,* 2023/02,642878.0,2023,02,-0.3292531386581056,-0.1172,0,1,0,0.0,0,2.0,1,3.0,0
131277,6221,晉泰,* 2023/02,428936.0,2023,02,-0.16221473940795486,0.2161,0,0,1,0.0,0,3.0,0,2.0,1
131373,6222,上揚,* 2023/02,1667.0,2023,02,-0.58325,0.4649,0,0,1,0.0,0,3.0,0,2.0,1
131469,6223,旺矽,* 2023/02,523105.0,2023,02,-0.050801847933776324,0.0587,0,1,0,0.0,0,1.0,1,4.0,0
